gross,genres,,movie_title,budget,Net 
22494487,Crime|Drama|Mystery|Thriller,,Lucky Number Slevin,27000000,-4505513
2199853,Comedy|Drama,,But I'm a Cheerleader,1200000,999853
2859955,Drama|Sport,,Home Run,1200000,1659955
2812029,Crime|Drama|Thriller,,Reservoir Dogs,1200000,1612029
,Drama|Family|Fantasy,,The Blue Bird,,0
6100000,Western,,"The Good, the Bad and the Ugly",1200000,4900000
375723,Comedy|Drama,,The Second Mother,4000000,-3624277
594904,Comedy|Drama,,Blue Like Jazz,1200000,-605096
58936,Comedy|Music,,Down and Out with the Dolls,1200000,-1141064
24784,Documentary,,"Pink Ribbons, Inc.",1200000,-1175216
7826,Comedy|Documentary,,Certifiably Jonathan,1200000,-1192174
,Drama,,Q,1500000,-1500000
3830,Comedy|Drama,,The Knife of Don Juan,1200000,-1196170
,Adventure|Comedy|Drama,,Grand Theft Parsons,,0
,Comedy,,Extreme Movie,,0
,Action|Adventure|Romance|War,,The Charge of the Light Brigade,1200000,-1200000
,Thriller,,Below Zero,1200000,-1200000
,Action|Horror|Mystery|Thriller,,Crowsnest,1200000,-1200000
2850263,Adventure|Comedy|Sport,,Airborne,2600000,250263
,Action|Comedy,,Cotton Comes to Harlem,1200000,-1200000
,Horror,,The Wicked Within,1200000,-1200000
,Horror,,Bleeding Hearts,1200000,-1200000
16101109,Comedy,,Waiting...,3000000,13101109
6013,Crime|Drama|Thriller,,Dead Man's Shoes,695393,-689380
,Drama|Horror|Thriller,,Wolf Creek            ,,0
1400000,Action|Drama|Horror|Thriller,,From a Whisper to a Scream,1100000,300000
247740,Documentary|Drama,,Sex with Strangers,,247740
39659,Comedy|Horror|Musical,,Dracula: Pages from a Virgin's Diary,1600000,-1560341
,Drama,,Faith Like Potatoes,10000000,-10000000
56129,Sci-Fi|Thriller,,Beyond the Black Rainbow,1100000,-1043871
4105123,Action|Crime|Thriller,,The Raid: Redemption,1100000,3005123
,Action|Horror|Sci-Fi,,The Dead Undead,1100000,-1100000
,Horror,,The Vatican Exorcisms,1100000,-1100000
,Drama|Romance|War,,Casablanca,950000,-950000
,Drama|Horror|Mystery|Thriller,,Lake Mungo,1400000,-1400000
,Comedy|Drama,,Rocket Singh: Salesman of the Year,,0
,Drama|Sci-Fi,,Silent Running,1000000,-1000000
117235247,Drama|Sport,,Rocky,960000,116275247
,Drama,,The Sleepwalker,1100000,-1100000
21378000,Fantasy|Horror,,The Fog,1000000,20378000
,Adventure|Comedy|History,,Tom Jones,1000000,-1000000
31537320,Horror|Mystery|Thriller,,Unfriended,1000000,30537320
,Crime|Drama,,Taxi Driver,1300000,-1300000
17986000,Horror,,The Howling,1000000,16986000
16067035,Action|Adventure|Thriller,,Dr. No,1100000,14967035
18112929,Horror|Mystery|Sci-Fi|Thriller,,Chernobyl Diaries,1000000,17112929
14564027,Fantasy|Horror,,Hellraiser,1000000,13564027
20773070,Drama,,God's Not Dead 2,5000000,15773070
10042266,Drama|Horror|Mystery|Thriller,,Cry_Wolf,1000000,9042266
10037390,Action|Adventure|Drama|Sci-Fi|Thriller,,Godzilla 2000,1000000000,-989962610
9701559,Drama|Romance,,Blue Valentine,3500000,6201559
9013113,Adventure|Comedy|Drama,,Transamerica,1000000,8013113
53245055,Horror,,The Devil Inside,1000000,52245055
9000000,Comedy|Drama|Music,,Beyond the Valley of the Dolls,900000,8100000
,Drama|Romance|Western,,Love Me Tender,1000000,-1000000
23808111,Documentary,,An Inconvenient Truth,,23808111
,Action|Drama|Romance|War,,Sands of Iwo Jima,1000000,-1000000
5355376,Biography|Documentary|Music,,Shine a Light,,5355376
7186670,Adventure|Horror,,The Green Inferno,6000000,1186670
,Drama|Family|Romance,,Departure,1100000,-1100000
5997134,Biography|Comedy|Drama|Romance,,The Sessions,1000000,4997134
4417124,Documentary,,"Food, Inc.",,4417124
5355847,Drama,,October Baby,,5355847
3386698,Comedy|Drama|Romance,,Next Stop Wonderland,1000000,2386698
143492840,Comedy|Drama|Romance,,Juno,7500000,135992840
5283379,Comedy|Drama,,The Skeleton Twins,,5283379
2981638,Drama|Mystery|Thriller,,Martha Marcy May Marlene,,2981638
3122616,Comedy|Drama,,Obvious Child,,3122616
2508841,Crime|Drama,,Frozen River,1000000,1508841
4946250,Documentary|Music,,20 Feet from Stardom,1000000,3946250
1950218,Comedy|Drama,,Two Girls and a Guy,1000000,950218
1277257,Comedy|Drama|Romance,,Walking and Talking,1000000,277257
45857453,Comedy|Drama|Music,,The Full Monty,3500000,42357453
1677838,Documentary,,Who Killed the Electric Car?,1000000,677838
1744858,Comedy|Drama|Romance|Sport,,The Broken Hearts Club: A Romantic Comedy,1000000,744858
,Comedy|Fantasy|Mystery,,Bubba Ho-Tep,1000000,-1000000
80021740,Adventure|Comedy|Family|Fantasy|Horror,,Goosebumps,58000000,22021740
982214,Drama,,Slam,1000000,-17786
798341,Crime|Drama|Mystery,,Brigham City,1000000,-201659
610991,Drama|Romance,,Fiza,1000000,-389009
,Comedy,,History of the World: Part I,11000000,-11000000
582024,Comedy|Sci-Fi,,Orgazmo,1000000,-417976
548712,Drama|Romance,,All the Real Girls,2500000,-1951288
464655,Comedy|Drama,,Dream with the Fishes,1000000,-535345
464126,Drama,,Blue Car,1000000,-535874
428535,Comedy|Romance,,Luminarias,1000000,-571465
750100,Drama,,Palo Alto,,750100
621240,Crime|Drama,,Ajami,,621240
104077,Comedy|Drama|Fantasy|Romance,,Wristcutters: A Love Story,1000000,-895923
334658,Drama|Romance|Sci-Fi,,I Origins,,334658
279282,Comedy|Drama|Romance,,The Battle of Shaker Heights,1000000,-720718
43982842,Drama|Fantasy|Thriller,,The Lovely Bones,65000000,-21017158
484221,Biography|Crime|Documentary|History,,The Act of Killing,1000000,-515779
274661,Crime|Documentary|War,,Taxi to the Dark Side,1000000,-725339
144431,Documentary|Sport,,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,1000000,-855569
227241,Drama,,Guiana 1838,,227241
112521,Comedy|Drama,,Lisa Picard Is Famous,,112521
287761,Adventure|Biography|Documentary|Drama,,Antarctica: A Year on Ice,1000000,-712239
100240,Documentary,,A Lego Brickumentary,1000000,-899760
96734,Action|Drama,,Hardflip,1000000,-903266
49000,Thriller,,Chocolate: Deep Dark Secrets,1500000,-1451000
100659,Horror,,The House of the Devil,900000,-799341
48430,Comedy|Crime|Thriller,,The Perfect Host,500000,-451570
21210,Comedy|Crime,,Safe Men,1000000,-978790
,Crime|Drama|Romance,,Speedway Junky,1000000,-1000000
22434,Comedy|Drama,,The Last Big Thing,,22434
12996,Action|Comedy|Fantasy|Sci-Fi,,The Specials,1000000,-987004
,Comedy|Romance,,16 to Life,1000000,-1000000
10018,Crime|Drama|Thriller,,Alone with Her,1000000,-989982
62480,Drama|Sci-Fi,,Creative Control,1000000,-937520
6387,Comedy|Drama|Sci-Fi,,Special,1000000,-993613
5494,Comedy|Drama,,Sparkler,,5494
,Action|Adventure|Comedy|Fantasy|Sci-Fi,,The Helix... Loaded,1000000,-1000000
721,Action|Drama,,In Her Line of Fire,1000000,-999279
703,Comedy|Drama,,The Jimmy Show,1500000,-1499297
,Crime|Drama|Romance,,Heli,1000000,-1000000
,Comedy|Family,,Karachi se Lahore,1000000,-1000000
,Drama|Romance,,Loving Annabelle,1000000,-1000000
,Comedy|Drama,,Hits,1000000,-1000000
,Crime|Drama|Thriller,,Jimmy and Judy,1000000,-1000000
,Comedy,,Frat Party,1000000,-1000000
,Drama,,The Party's Over,,0
,Drama,,Proud,1000000,-1000000
,Drama,,The Poker House,,0
,Drama,,Childless,1000000,-1000000
,Comedy|Horror|Sci-Fi,,ZMD: Zombies of Mass Destruction,500000,-500000
,Horror,,Snow White: A Deadly Summer,1000000,-1000000
,Drama|Romance,,Hidden Away,,0
,Comedy|Drama|Romance,,My Last Day Without You,1000000,-1000000
,Comedy|Music,,Steppin: The Movie,1000000,-1000000
,Western,,Doc Holliday's Revenge,1000000,-1000000
,Horror|Thriller,,Black Rock,,0
,Horror|Mystery,,Truth or Die,1000000,-1000000
,Drama|Thriller,,The Pet,1000000,-1000000
,Drama|Musical|Sci-Fi,,Bang Bang Baby,1000000,-1000000
,Horror,,Fear Clinic,1000000,-1000000
,Action|Comedy|Horror,,Zombie Hunter,1000000,-1000000
,Drama,,A Fine Step,1000000,-1000000
2319187,Crime|Drama|Mystery|Thriller,,Trance,20000000,-17680813
,Drama|Romance|Sci-Fi,,Charly,,0
,Horror|Thriller,,Banshee Chapter,950000,-950000
,Comedy,,Jesse            ,,0
,Drama,,Ask Me Anything,950000,-950000
,Comedy|Romance,,And Then Came Love,989000,-989000
,Documentary|News,,Food Chains,913000,-913000
9600000,Crime|Drama|Romance,,On the Waterfront,910000,8690000
20186,Comedy,,L!fe Happens,930000,-909814
1185783,Drama,,"4 Months, 3 Weeks and 2 Days",590000,595783
,Horror,,The Horror Network Vol. 1,3000000,-3000000
1007962,Crime|Drama|Thriller,,Hard Candy,950000,57962
381186,Drama|Thriller,,The Quiet,900000,-518814
439958,Drama,,Circumstance,,439958
16097842,Biography|Drama|Romance,,Fruitvale Station,900000,15197842
6643,Comedy|Fantasy|Thriller,,The Brass Teapot,900000,-893357
102797150,Animation|Drama|Family,,Bambi,,102797150
442638,Comedy|Romance|Sport,,The Hammer,850000,-407362
42919096,Action|Drama|Thriller,,Snitch,15000000,27919096
819939,Comedy|Drama|Romance,,Latter Days,850000,-30061
,Drama,,Elza,900000,-900000
,Drama,,1982,1000000,-1000000
1243961,Comedy,,"For a Good Time, Call...",850000,393961
3094687,Comedy|Drama|Romance,,Celeste & Jesse Forever,,3094687
15278,Drama|Fantasy|Sci-Fi,,Time Changer,825000,-809722
,Crime|Drama|Thriller,,London to Brighton,500000,-500000
,Action|Comedy|Drama|Sci-Fi,,American Hero,990000,-990000
,Mystery|Thriller,,Windsor Drive,100000,-100000
7098492,Drama|Mystery,,A Separation,500000,6598492
,Thriller,,Crying with Laughter,,0
4771000,Comedy|Drama,,Welcome to the Dollhouse,800000,3971000
1001437,Drama|Romance,,Ruby in Paradise,800000,201437
2073984,Drama|Romance,,Raising Victor Vargas,800000,1273984
9950,Crime|Drama|Romance,,Pandora's Box,,9950
,Drama,,Harrison Montgomery,850000,-850000
,Drama,,Live-In Maid,800000,-800000
144583,Drama|Thriller,,Deterrence,800000,-655417
,Crime|Drama|Romance,,The Mudge Boy,800000,-800000
58163,Drama,,The Young Unknowns,,58163
35688,Comedy,,Not Cool,600000,-564312
41709,Comedy|Horror,,Dead Snow,800000,-758291
1310270,Action|Adventure|Drama|War,,Saints and Soldiers,780000,530270
,Horror|Sci-Fi|Short|Thriller,,Vessel,,0
115000000,Comedy|Drama|Music,,American Graffiti,777000,114223000
,Documentary|War,,Iraq for Sale: The War Profiteers,750000,-750000
5518918,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,,Aqua Teen Hunger Force Colon Movie Film for Theaters,750000,4768918
4007792,Comedy|Drama|Romance,,Safety Not Guaranteed,750000,3257792
7705974,Comedy|Documentary,,Kevin Hart: Laugh at My Pain,,7705974
26297,Crime|Horror|Thriller,,Kill List,500000,-473703
77501,Horror,,The Innkeepers,750000,-672499
42638165,Drama|Fantasy|Horror|Mystery|Thriller,,The Unborn,16000000,26638165
,Drama,,The Conformist,750000,-750000
47329,Drama,,Interview with the Assassin,750000,-702671
18378,Crime|Drama|Horror|Thriller,,Donkey Punch,900000,-881622
,Horror,,All the Boys Love Mandy Lane,750000,-750000
,Horror,,Bled,750000,-750000
,Thriller|Western,,High Noon,750000,-750000
7830611,Documentary|Drama|Sport,,Hoop Dreams,700000,7130611
3278611,Documentary|Music,,Rize,,3278611
,Action|Adventure|Fantasy|Sci-Fi,,Destiny,,0
1141829,Crime|Drama,,L.I.E.,700000,441829
,Drama|Mystery|Thriller,,The Sisterhood of Night,1000000,-1000000
,Drama|Music|Romance,,B-Girl,,0
218051260,Action|Adventure|Drama|Romance,,King Kong,207000000,11051260
32048809,Horror,,House of Wax,30000000,2048809
2694973,Drama,,Half Nelson,700000,1994973
10508,Drama,,Naturally Native,700000,-689492
2301777,Comedy,,Hav Plenty,650000,1651777
,Crime|Drama|Thriller,,Adulterers,750000,-750000
169719,Fantasy|Horror,,Escape from Tomorrow,,169719
,Documentary,,Starsuckers,400000,-400000
,Documentary,,The Hadza: Last of the First,650000,-650000
,Fantasy|Horror|Mystery|Thriller,,After,650000,-650000
,Drama|Thriller,,Treachery,625000,-625000
,Comedy|Drama,,Walter,700000,-700000
3000000,Comedy|Musical|Romance,,Top Hat,609000,2391000
140530114,Horror,,The Blair Witch Project,60000,140470114
13300000,Documentary|History|Music,,Woodstock,600000,12700000
,Comedy,,The Kentucky Fried Movie,650000,-650000
171988,Action|Crime|Drama,,Mercy Streets,600000,-428012
23616,Mystery|Thriller,,Arnolds Park,600000,-576384
13493,Drama,,Broken Vessels,600000,-586507
79043,Crime|Drama,,Water & Power,,79043
,Documentary,,They Will Have to Kill Us First,400000,-400000
,Documentary,,Crop Circles: Quest for Truth,750000,-750000
,Action|Drama|Thriller,,Light from the Darkroom,600000,-600000
,Comedy|Drama,,Irreplaceable,,0
,Thriller,,The Maid's Room,600000,-600000
515005,Comedy|Musical,,A Hard Day's Night,560000,-44995
2245,Documentary,,The Harvest/La Cosecha,560000,-557755
,Drama|Romance,,Love Letters,550000,-550000
,Comedy,,Julija in alfa Romeo,500000,-500000
33451479,Drama|Romance,,Fireproof,500000,32951479
,Biography|Documentary|Drama,,Faith Connections,550000,-550000
39552600,Adventure|Family|Romance,,Benji,500000,39052600
30500882,Adventure|Biography|Drama|Horror|Thriller,,Open Water,500000,30000882
,Comedy,,High Road,,0
17000000,Horror|Sci-Fi,,Kingdom of the Spiders,500000,16500000
8044906,Documentary|Family|Music,,Mad Hot Ballroom,,8044906
5739376,Comedy|Drama,,The Station Agent,500000,5239376
3773863,Drama,,To Save a Life,1000000,2773863
3117666,Documentary,,Wordplay,,3117666
2047570,Biography|Documentary|Sport,,Beyond the Mat,500000,1547570
1250798,Comedy|Drama|Romance,,The Singles Ward,500000,750798
1127331,Drama,,Osama,46000,1081331
906666,Documentary,,Sholem Aleichem: Laughing in the Darkness,500000,406666
1114943,Drama|Music,,Groove,500000,614943
1111615,Comedy|Crime|Family,,The R.M.,500000,611615
985341,Drama,,Twin Falls Idaho,500000,485341
603943,Crime|Drama,,Mean Creek,500000,103943
334041,Crime|Drama|Romance,,Hurricane Streets,500000,-165959
295468,Comedy|Romance,,Never Again,500000,-204532
243347,Crime|Drama|Thriller,,Civil Brand,500000,-256653
154077,Comedy|Drama,,Lonesome Jim,500000,-345923
342936,Comedy|Drama|Romance,,Drinking Buddies,,342936
151389,Documentary,,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000,-348611
269061,Action|Adventure|Drama,,Seven Samurai,2000000,-1730939
133778,Documentary|Sport,,The Other Dream Team,500000,-366222
,Comedy|Music|Romance,,Johnny Suede,500000,-500000
52850,Comedy,,Finishing the Game: The Search for a New Bruce Lee,500000,-447150
98017,Comedy|Fantasy|Horror,,Rubber,500000,-401983
177343675,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,,Home,135000000,42343675
31937,Comedy|Romance,,Kiss the Bride,500000,-468063
13134,Drama|Sport,,The Slaughter Rule,500000,-486866
237301,Drama|Sci-Fi|Thriller,,Monsters,500000,-262699
,Drama,,The Californians,,0
12055,Comedy,,The Living Wake,500000,-487945
1332,Comedy|Horror,,Detention of the Dead,500000,-498668
,Comedy|Crime,,Crazy Stone,3000000,-3000000
,Biography|Documentary|Music,,Scott Walker: 30 Century Man,500000,-500000
,Drama,,Everything Put Together,100000,-100000
316842,Drama|Thriller,,Good Kill,,316842
,Thriller,,Insomnia Manica,500000,-500000
,Documentary,,The Outrageous Sophie Tucker,500000,-500000
,Drama|Romance,,Now Is Good,,0
,Comedy|Horror,,Girls Gone Dead,500000,-500000
,History,,America Is Still the Place,,0
,Action|Mystery|Thriller,,Subconscious,,0
37188667,Comedy|Drama,,Crossroads,12000000,25188667
,Mystery|Thriller,,Enter Nowhere,500000,-500000
,Crime|Drama,,The King of Najayo,500000,-500000
,Action|Romance|Sport,,Fight to the Finish,150000,-150000
,Horror|Musical,,Alleluia! The Devil's Carnival,500000,-500000
,Comedy|Mystery|Thriller,,The Sound and the Shadow,,0
,Family,,Rodeo Girl,500000,-500000
21199,Action|Biography|Documentary|Sport,,Born to Fly: Elizabeth Streb vs. Gravity,500000,-478801
,Family,,The Little Ponderosa Zoo,500000,-500000
234903076,Adventure|Family|Fantasy,,Oz the Great and Powerful,215000000,19903076
,Action|Comedy|Horror|Sci-Fi,,The Toxic Avenger,475000,-475000
2712293,Crime|Drama,,Straight Out of Brooklyn,450000,2262293
768045,Drama|History|War,,Bloody Sunday,2000000,-1231955
,Action,,Diamond Ruff,500000,-500000
379122,Comedy|Drama|Romance,,Conversations with Other Women,450000,-70878
23000,Comedy|Horror|Musical,,Poultrygeist: Night of the Chicken Dead,500000,-477000
,Comedy|Romance,,Mutual Friends,450000,-450000
2300000,Comedy|Musical|Romance,,42nd Street,439000,1861000
,Documentary,,Rise of the Entrepreneur: The Search for a Better Way,450000,-450000
2938208,Comedy|Drama|Romance,,Metropolitan,225000,2713208
9910,Comedy|Drama|Music|Romance,,As It Is in Heaven,25000000,-24990090
,Drama|Horror|Mystery|Thriller,,Roadside,,0
44540956,Comedy,,Napoleon Dynamite,400000,44140956
258113,Crime|Drama|Thriller,,Blue Ruin,1066167,-808054
107917283,Horror,,Paranormal Activity,15000,107902283
1293295,Documentary|Sport,,Dogtown and Z-Boys,,1293295
1229197,Adventure|Comedy|Fantasy,,Monty Python and the Holy Grail,229575,999622
1689999,Drama,,Quinceañera,400000,1289999
11798,Comedy|Fantasy|Horror|Musical,,Gory Gory Hallelujah,100000,-88202
,Drama|Fantasy|Sci-Fi|Thriller,,Heroes            ,,0
592014,Biography|Documentary,,Tarnation,218,591796
425899,Documentary,,I Want Your Money,400000,25899
,Comedy|Horror,,Love in the Time of Monsters,500000,-500000
126387,Horror,,The Beyond,400000,-273613
,Animation|Comedy|Drama,,Home Movies            ,,0
80276912,Comedy|Romance,,What Happens in Vegas,35000000,45276912
,Horror|Thriller,,The Dark Hours,500000,-500000
,Comedy|Drama|Romance,,My Beautiful Laundrette,650000,-650000
25918,Drama|Horror|Mystery|Thriller,,Fabled,,25918
,Drama|Thriller,,Show Me,900000,-900000
,Drama,,Cries & Whispers,400000,-400000
,Drama|History|War,,Intolerance: Love's Struggle Throughout the Ages,385907,-385907
617172,Documentary,,Trekkies,375000,242172
2808000,Musical|Romance,,The Broadway Melody,379000,2429000
,Fantasy|Horror,,The Evil Dead,375000,-375000
12843,Horror|Thriller,,Maniac,6000000,-5987157
34151,Documentary|History,,Censored Voices,450000,-415849
1523883,Documentary|Sport,,Murderball,1750211,-226328
4000000,Action|Drama,,American Ninja 2: The Confrontation,350000,3650000
84689,Documentary,,51 Birch Street,,84689
,Action|Adventure|Drama|Sci-Fi,,Revolution            ,,0
,Family|Sci-Fi,,Rotor DR1,350000,-350000
47000000,Horror|Thriller,,Halloween,300000,46700000
,Crime|Drama,,12 Angry Men,350000,-350000
246574,Animation|Drama,,My Dog Tulip,,246574
,Comedy|Romance,,It Happened One Night,325000,-325000
110197,Drama|Thriller,,Dogtooth,,110197
7707563,Biography|Documentary|Music,,Tupac: Resurrection,,7707563
1281176,Comedy|Drama,,Tumbleweeds,312000,969176
16115878,Action|Fantasy|Horror|Mystery|Thriller,,The Prophecy,8000000,8115878
1652472,Comedy|Romance,,When the Cat's Away,300000,1352472
2360184,Comedy|Drama,,Pieces of April,300000,2060184
,Drama,,The Big Swap,,0
255352,Drama,,Old Joy,300000,-44648
856942,Drama,,Wendy and Lucy,200000,656942
,Drama,,3 Backyards,300000,-300000
,Crime|Drama|Romance,,Pierrot le Fou,300000,-300000
32631,Documentary,,Sisters in Law,,32631
16892,Documentary,,Ayurveda: Art of Being,300000,-283108
12438,Drama|Romance,,Nothing But a Man,160000,-147562
40542,Drama|Romance,,"First Love, Last Rites",300000,-259458
5199,Drama|Sport,,Fighting Tommy Riley,200000,-194801
,Action|Thriller,,Royal Kill,350000,-350000
24343673,Drama|Fantasy|Musical|Romance,,Across the Universe,45000000,-20656327
